_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,helpfulness,confidence,no,review,review_en
2905176213,FALSE,finalized,3,12/25/2020 10:22:20,helpful,1,210063,“مكان كشخه وراقي ومريح”. تجهيزاتهم وايد عجبتني ترتيبهم راقي مع الكيكه الحلوه حلوه المفاجأه كانت. الي ازعجني هو الموظف يدق الباب واذا تاخرت شوي يفتح الباب عليك 🙈😁,"""The place Kchkh and sophisticated and comfortable."" Ed and their equipment sophisticated with their ranking liked so sweet cake sweet surprise was. To bother me is the employee beats the door and if it opens the door Shui delayed you 🙈😁"
2905176214,FALSE,finalized,3,12/30/2020 23:19:21,somewhat_helpful,0.6804,64087,جيد. خدمة العملاء في الاستقبال جدا رائعه. لا توجد سياج للنوافذ لحمايته الأطفال,good. Customer service in a very wonderful reception. There is no fence for the windows to protect children
2905176215,FALSE,finalized,3,12/30/2020 23:19:21,helpful,1,80516,“من اجمل الشقق التي سكنتها”. الموقع قريب من المترو ويوجد عدد 2 سوبر ماركت ومغسلة ملابس ومواقف وقريب من دبي مول ومطل على الشيخ زايدموظف الاستقبال عملي اب قريد لان شقتي لم تجهز ووصلت قبل الظهر واعطاني شقة اكبر ونفس السعراجراءات الدخول شوي تتاخر والخروج خلال ثواني لايوجد ازعاج هدوء والنت سريع جدا جداً مودم خاص بكل شقة وكانت زيارتي لدبي في عيد الاضحى 1435هـ. المطعم بوفيه مفتوح سعره 95 درهم للشخص والاكل ليس بذاك الجودة.عصابة اللموزين الخاص بجوار باب الفندق يدعون ان التاكسي لاتأتي ويقولون أن سعرهم رخيص لاإغرائك.,"""Of the nicest apartments inhabited."" The location is close to the metro and there are 2 supermarket, laundry, parking and close to Dubai Mall and overlooking the Sheikh Zaedmozv reception my August Uncooked because my apartment was not processed and arrived before noon and gave me an apartment bigger and the same Sarajraouat entry Shui delay and out within seconds does not disturb calm and the net is very very fast modem each apartment was a special visit to Dubai on Eid al-Adha 1435 AH. The restaurant is open buffet price of AED 95 per person and is not eating Bmak your Jawdh.asabh next to the hotel door Allmoszen claim that taxis do not come and say that their price is cheap for Aagraik."
2905176216,FALSE,finalized,3,12/30/2020 23:19:21,helpful,0.6598,78257,“مكان مريح”. النادي الرياضي المواقف والموقع. السعر,"""comfortable place"". Sports club positions and location. price"
2905176217,FALSE,finalized,3,12/30/2020 23:19:21,helpful,1,63604,“الراحه”. موقع الفندقهدوء الغرفالتظافهتوفير مواقف. تاخير نقل اغراضي من السياره للغرفهتاخير عمال النظافه من تنظيف الغرف,"""Comforts"". Alphendgahdu site Algrvaltzafhtaufer positions. Delay the transfer of the car to my item Gervhtakar cleaners Housekeeping"
2905176218,FALSE,finalized,3,12/30/2020 23:13:44,somewhat_helpful,0.3402,103446,جيد. الفندق جيد مقارنتا بسعره.,good. The hotel is good Mqarndta Bsaara.
2905176219,FALSE,finalized,3,12/30/2020 23:13:44,somewhat_helpful,0.6598,162078,“ذوق وتميز”. طاقم عمل ممتاز ومحترم  وذوق وقمة في التعامل. لا شئ,"""Taste and excellence."" Excellent staff and a decent taste and top of the handle. nothing"
2905176220,FALSE,finalized,3,12/30/2020 23:13:44,somewhat_helpful,0.6804,200886,مرضي. الموقع ممتاز والخدمة جيده.. لاشي..,Patients. The location is excellent and the service is good .. Lachey ..
2905176221,FALSE,finalized,3,12/30/2020 23:13:44,somewhat_helpful,0.6804,120426,ضعيف. . الفندق سيئ اعطى اكبر من حجمه,Weak. . The hotel gave a bad bigger than its size
2905176222,FALSE,finalized,3,12/30/2020 23:14:55,helpful,0.6598,159234,“فندق جميل ومناسب”. كل شي جميل.,"""Beautiful and convenient hotel."" Everything is beautiful."
2905176223,FALSE,finalized,3,12/30/2020 23:14:55,helpful,0.6598,128135,ممتاز. الراحه و الهدوء و إطلالة الغرف على اللوبي. التأخر في إحضار السياره,Excellent. Comfort and quiet rooms and views of the lobby. Delay in bringing the car
2905176224,FALSE,finalized,3,12/30/2020 23:14:55,helpful,0.6598,180318,“ممتاز لمسافري الترانزيت لقربه من المطار”. الهدوء والنظافه وتعامل الموظفين.,"""Excellent for transit passengers to its proximity to the airport."" Calm and hygiene and handling staff."
2905176225,FALSE,finalized,3,12/30/2020 23:14:55,helpful,0.6598,180059,حسن. تعامل طاقم العمل في الفندق. موقع الفندق,Hassan. Staff are treated at the hotel. The hotel site
2905176226,FALSE,finalized,3,12/30/2020 23:15:45,not_helpful,0.6598,10586,استثنائي. كل شي. لا شي,Exceptional. everything. nothing
2905176227,FALSE,finalized,3,12/30/2020 23:15:45,helpful,0.6598,175675,“اسوا فنادق راس الخيمه”. لا يوجد. الغرف قذره مليئه بالرمال والحشرات تم تغير الغرفه لنا و واجهنا نفس المشكله في الغرف الجديده..الديرلم يتصل بنا بل اكتفى بارسال شخص للتنظيف تمت المغادره في نفس اليوم الساعه 10 مساءا,"""The worst of Ras Al Khaimah hotels."" There is no. Rooms are dirty and full of sand insects were changed and the room we faced the same problem in the rooms Aljdidh..alderlm connects us, but only to send someone to clean the Departed on the same day at 10 pm"
2905176228,FALSE,finalized,3,12/30/2020 23:15:45,helpful,1,89487,استثنائي. كل شي جميل في هذا الفندق ( البهو، المسبح، مساحة الغرفة ، تنوع قنوات التلفزيون تخيل جميع قنوات الأفلام بالاضافة الى bein sport موجودة ) النت والمواقف بالمجان مع العلم تم عمل ترفيع الغرفة من مطلة على شارع زايد الى مطلة على البحر بالمجان شكرا لإدارة الفندق. لم اجد شي يستحق الذكر,"Exceptional. Everything beautiful in this hotel (lobby, swimming pool, room space, the diversity of TV channels Imagine all the movie channels in addition to bein sport exist) net positions free of charge with science was the work room upgrade from overlooking Zayed Road to the sea view free of charge thanks to the hotel management. I can not find something worth mentioning"
2905176229,FALSE,finalized,3,12/30/2020 23:15:45,helpful,1,138515,“فندق ممتاز جدا انصح به”. اكتمال المطبخ. جهة من الجهات فيها مدرسة ويكون هناك بعض الازعاج,"""Very excellent hotel recommend it."" The kitchen is complete. Of the entities where the school there and have some of the hassle"
2905176230,FALSE,finalized,3,12/30/2020 23:16:39,helpful,0.6598,92455,“المكان نظيف وسهل الوصول”. قرب المكان من الشاطئ. لا شي,"""The place is clean and easy access."" Place near the beach. nothing"
2905176231,FALSE,finalized,3,12/30/2020 23:16:39,helpful,1,153345,“سياحة”. النظافة والموقع وكل الخدمات قربية توجد تحت سوبر ماركات صغيره اسعارها شبه معقولة ممتاز للعوائل الخليجية حيث لايوجد بار والاجانب قليل اللغة ماتشكل عليك حيث يوجد عرب.,"""tourism"". Cleanliness, location and all services exist under intimate with super brands of small semi-reasonable prices excellent for the families of the Gulf where he does not have a bar and a few foreign language Mackl you where there are Arabs."
2905176232,FALSE,finalized,3,12/30/2020 23:16:39,helpful,1,133618,“اجعل هذا الفندق دائما إختيارك الأول”. النظافة ممتازة جدا ... الخدمات رائعة وسريعة جدا ... حافلات توصيل للحرم على مدار الساعة ..الهدوء ... الإفطار رائع جدا .. الخدمة ممتازة و 5 نجوم .. المصاعد متوفرة وبكثرة وسريعة ..مواقف مجانية للسيارات ... عدم وجود واي فاي بالغرف لا يوجد طلبات بوفيه 24 ساعةلا يوجد ساعة حائط,"""I always make this hotel the first choice."" Cleanliness is very excellent service ... wonderful and very fast ... buses connecting the campus clock ..agu ... breakfast is very cool .. Excellent service and 5 star .. lifts are available in abundance and fast ..mwaagaf free parking ... not The presence of Wi-Fi rooms no requests for buffet 24 Saahla There is a clock"
2905176233,FALSE,finalized,3,12/30/2020 23:16:39,somewhat_helpful,0.6804,193504,مرضي. . لا يوجد خدمات شل الشنط ولا عامل موجود. غرف جدا ضيقة.,Patients. . No shell Aelchent services does not factor exists. Very cramped rooms.
2905176234,FALSE,finalized,3,12/30/2020 23:17:50,helpful,0.6598,152865,“يجمع بين الفخامه والمتعه - النظافه والراحه”. الهدوء. شبكة الانترنت,"""Combining luxury and comfort - Janitorial and convenience."" Calm. world Wide Web"
2905176235,FALSE,finalized,3,12/30/2020 23:17:50,helpful,0.6598,122414,“خدمات ضعيفه ولا يرقى لمستوى نجمة واحدة”. . تاخير في كل خدمة وعدم تلبية اي عمل وطاقم ضعيف جدا يريد اعادة صياغة وتعليم فندقي,"""Weak services does not amount to one star."" . Delay in each service and not to meet any work and the crew is very weak and wants to re-drafting education hotel"
2905176236,FALSE,finalized,3,12/30/2020 23:17:50,helpful,0.6598,90537,“اقامة ممتعه ورائعه شكرا”. فندق ممتاز. المسبح صغير,"""Enjoyable stay and wonderful thank you."" Excellent hotel. Small pool"
2905176237,FALSE,finalized,3,12/30/2020 23:17:50,helpful,0.6598,177463,استثنائي. جديد ونظيف واستقبال جيد.,"Exceptional. New, clean and good reception."
2905176238,FALSE,finalized,3,1/1/2021 14:53:58,helpful,0.6598,163460,“فندق انصح فيه لقربه من الحرم”. الافطار كان جيد ومتنوع. عند الحجز طلبت غرفه بسرير كبير وتفاجاءة بغرفه سريرين مفرد وكان عندي مشكله في بطاقة فتح الباب لا تعمل وتكرر الموضوع اكثر من ٤ مرات,"""I would advise the hotel to its proximity to the campus."" Breakfast was good and varied. When booking asked large bed room and twin room Tfajaeh single and I had trouble opening the door card is not working and repeat subject more than 4 times"
